baseline_path,file_type,first_commit,latest_meaningful_commit,research_era,scientific_question,evidence_level,manuscript_claim,reproduction_role,dependencies,supersession_status,classification,destination,rationale
data/lab/raw/microscopy/leica/2026-07-28/k1-2.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k1-2.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k1-2.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Looks like a designed c/k/con series but the factor key is not in the repo.
data/lab/raw/microscopy/leica/2026-07-28/k1-2.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k1-2.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k1-2.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-28/k10-1.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k10-1.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k10-1.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Looks like a designed c/k/con series but the factor key is not in the repo.
data/lab/raw/microscopy/leica/2026-07-28/k10-1.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k10-1.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k10-1.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-28/k10-2.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k10-2.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k10-2.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Looks like a designed c/k/con series but the factor key is not in the repo.
data/lab/raw/microscopy/leica/2026-07-28/k10-2.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k10-2.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-28/k10-2.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-1.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-1.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-1.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-1.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-1.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-1.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-2.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-2.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-2.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-2.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-2.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-2.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-3.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-3.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-3.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-3.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-3.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-3.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-4.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-4.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-4.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-4.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-4.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-4.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-5.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-5.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-5.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-5.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-5.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 3-5.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 N2B27 T75.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (assay_dev),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 N2B27 T75.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 N2B27 T75.jpeg,"Lab role `assay_dev` is outside the paper's in-house evidence path: Culture-vessel / media morphology. Protocol development, not ECM BO."
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 N2B27 T75.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 N2B27 T75.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 N2B27 T75.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate 2 cd.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate 2 cd.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate 2 cd.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate 2 cd.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate 2 cd.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate 2 cd.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate2 cd.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate2 cd.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate2 cd.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate2 cd.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate2 cd.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 Well3 plate2 cd.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double1.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double1.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double1.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double1.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double1.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double1.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double2.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double2.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double2.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double2.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double2.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 double2.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ecT75.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (assay_dev),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ecT75.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ecT75.jpeg,"Lab role `assay_dev` is outside the paper's in-house evidence path: Culture-vessel / media morphology. Protocol development, not ECM BO."
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ecT75.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ecT75.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ecT75.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ect75-2.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (assay_dev),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ect75-2.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ect75-2.jpeg,"Lab role `assay_dev` is outside the paper's in-house evidence path: Culture-vessel / media morphology. Protocol development, not ECM BO."
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ect75-2.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ect75-2.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 ect75-2.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 n2b27.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (assay_dev),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 n2b27.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 n2b27.jpeg,"Lab role `assay_dev` is outside the paper's in-house evidence path: Culture-vessel / media morphology. Protocol development, not ECM BO."
data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 n2b27.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 n2b27.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-30/Leica_2026-07-30 n2b27.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-1cd.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-1cd.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-1cd.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-1cd.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-1cd.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-1cd.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-2 cd2.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-2 cd2.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-2 cd2.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-2 cd2.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-2 cd2.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 1-2 cd2.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 2-1 cd.jpeg,jpeg,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (blocked_needs_keymap),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 2-1 cd.jpeg,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 2-1 cd.jpeg,Lab role `blocked_needs_keymap` is outside the paper's in-house evidence path: Unlabeled or well-only morphology. Cannot enter the optimizer.
data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 2-1 cd.jpeg.metadata,metadata,547b64115d88be576cae076a24feeda960d677f0,547b64115d88be576cae076a24feeda960d677f0,LAB_AND_PUBLISHED_DATA,Historical wet-lab context,HISTORICAL,NONE,historical lab context (instrument_sidecar),NONE — no active claim consumer; preserved at archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 2-1 cd.jpeg.metadata,EXCLUDED BY LAB ROLE MANIFEST,ARCHIVE-VALID,archive/exploratory/data/lab/raw/microscopy/leica/2026-07-31/Leica_2026-07-31 2-1 cd.jpeg.metadata,Lab role `instrument_sidecar` is outside the paper's in-house evidence path: Leica capture metadata for the paired JPEG.
